review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
andal exfo malam terima kasih tokped asih promo harga,"{'classified_text': 'andal exfo malam terima kasih [4] tokped asih promo harga', 'tweet_text': ' andal exfo malam terima kasih tokped asih promo harga', 'sentence_score': ['andal exfo malam terima kasih [4] tokped asih promo harga'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",andal exfo malam terima kasih [4] tokped asih promo harga, andal exfo malam terima kasih tokped asih promo harga,['andal exfo malam terima kasih [4] tokped asih promo harga'],4,-1,positif
pakai sekian kali cocok toko percaya,"{'classified_text': 'pakai sekian kali cocok [4] toko percaya [4]', 'tweet_text': ' pakai sekian kali cocok toko percaya', 'sentence_score': ['pakai sekian kali cocok [4] toko percaya [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",pakai sekian kali cocok [4] toko percaya [4], pakai sekian kali cocok toko percaya,['pakai sekian kali cocok [4] toko percaya [4]'],4,-1,positif
deh ragu kalo avo mah,"{'classified_text': 'deh ragu kalo avo mah', 'tweet_text': ' deh ragu kalo avo mah', 'sentence_score': ['deh ragu kalo avo mah'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",deh ragu kalo avo mah, deh ragu kalo avo mah,['deh ragu kalo avo mah'],1,-1,netral
tipe kulit minyak serum resap ringan wajah bikin lengket moga benar cerah ya,"{'classified_text': 'tipe kulit minyak serum resap ringan wajah bikin lengket moga benar [4] cerah [5] ya', 'tweet_text': ' tipe kulit minyak serum resap ringan wajah bikin lengket moga benar cerah ya', 'sentence_score': ['tipe kulit minyak serum resap ringan wajah bikin lengket moga benar [4] cerah [5] ya'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak serum resap ringan wajah bikin lengket moga benar [4] cerah [5] ya, tipe kulit minyak serum resap ringan wajah bikin lengket moga benar cerah ya,['tipe kulit minyak serum resap ringan wajah bikin lengket moga benar [4] cerah [5] ya'],5,-1,positif
tipe kulit minyak kulit pori kulit jerawat,"{'classified_text': 'tipe kulit minyak kulit pori kulit jerawat', 'tweet_text': ' tipe kulit minyak kulit pori kulit jerawat', 'sentence_score': ['tipe kulit minyak kulit pori kulit jerawat'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit minyak kulit pori kulit jerawat, tipe kulit minyak kulit pori kulit jerawat,['tipe kulit minyak kulit pori kulit jerawat'],1,-1,netral
barang orisinal,"{'classified_text': 'barang orisinal', 'tweet_text': ' barang orisinal', 'sentence_score': ['barang orisinal'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",barang orisinal, barang orisinal,['barang orisinal'],1,-1,netral
coba moga cocok bagus kulit,"{'classified_text': 'coba moga cocok [3] bagus [5] kulit', 'tweet_text': ' coba moga cocok bagus kulit', 'sentence_score': ['coba moga cocok [3] bagus [5] kulit'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] bagus [5] kulit, coba moga cocok bagus kulit,['coba moga cocok [3] bagus [5] kulit'],5,-1,positif
coba moga cocok hasil bagus amin,"{'classified_text': 'coba moga cocok [3] hasil bagus [4] amin', 'tweet_text': ' coba moga cocok hasil bagus amin', 'sentence_score': ['coba moga cocok [3] hasil bagus [4] amin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] hasil bagus [4] amin, coba moga cocok hasil bagus amin,['coba moga cocok [3] hasil bagus [4] amin'],4,-1,positif
coba moga cocok,"{'classified_text': 'coba moga cocok [3]', 'tweet_text': ' coba moga cocok', 'sentence_score': ['coba moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3], coba moga cocok,['coba moga cocok [3]'],3,-1,positif
barang mantap muas,"{'classified_text': 'barang mantap [4] muas', 'tweet_text': ' barang mantap muas', 'sentence_score': ['barang mantap [4] muas'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang mantap [4] muas, barang mantap muas,['barang mantap [4] muas'],4,-1,positif
bikin wajah lembab minyak cocok,"{'classified_text': 'bikin wajah lembab minyak cocok [3]', 'tweet_text': ' bikin wajah lembab minyak cocok', 'sentence_score': ['bikin wajah lembab minyak cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",bikin wajah lembab minyak cocok [3], bikin wajah lembab minyak cocok,['bikin wajah lembab minyak cocok [3]'],3,-1,positif
kualitas serum moisturizer avoskin top habis deh worthed buy emas super rapi kirim cepat,"{'classified_text': 'kualitas serum moisturizer avoskin top [4] habis deh worthed buy emas [4] super [5] rapi [5] kirim cepat [4]', 'tweet_text': ' kualitas serum moisturizer avoskin top habis deh worthed buy emas super rapi kirim cepat', 'sentence_score': ['kualitas serum moisturizer avoskin top [4] habis deh worthed buy emas [4] super [5] rapi [5] kirim cepat [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kualitas serum moisturizer avoskin top [4] habis deh worthed buy emas [4] super [5] rapi [5] kirim cepat [4], kualitas serum moisturizer avoskin top habis deh worthed buy emas super rapi kirim cepat,['kualitas serum moisturizer avoskin top [4] habis deh worthed buy emas [4] super [5] rapi [5] kirim cepat [4]'],5,-1,positif
sesuai harga murce diskon,"{'classified_text': 'sesuai [3] harga murce diskon', 'tweet_text': ' sesuai harga murce diskon', 'sentence_score': ['sesuai [3] harga murce diskon'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",sesuai [3] harga murce diskon, sesuai harga murce diskon,['sesuai [3] harga murce diskon'],3,-1,positif
pesan resi nya tulis pcs salah divideoin percaya beli eeeehh ya divideoin foto doang,"{'classified_text': 'pesan resi nya tulis pcs salah [-4] divideoin percaya [4] beli ehh [2] ya divideoin foto doang [-2]', 'tweet_text': ' pesan resi nya tulis pcs salah divideoin percaya beli ehh ya divideoin foto doang', 'sentence_score': ['pesan resi nya tulis pcs salah [-4] divideoin percaya [4] beli ehh [2] ya divideoin foto doang [-2]'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",pesan resi nya tulis pcs salah [-4] divideoin percaya [4] beli ehh [2] ya divideoin foto doang [-2], pesan resi nya tulis pcs salah divideoin percaya beli ehh ya divideoin foto doang,['pesan resi nya tulis pcs salah [-4] divideoin percaya [4] beli ehh [2] ya divideoin foto doang [-2]'],4,-4,netral
moga cocok,"{'classified_text': 'moga cocok [3]', 'tweet_text': ' moga cocok', 'sentence_score': ['moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3], moga cocok,['moga cocok [3]'],3,-1,positif
barang selamat jual responsif terima kasih,"{'classified_text': 'barang selamat [4] jual responsif terima kasih [4]', 'tweet_text': ' barang selamat jual responsif terima kasih', 'sentence_score': ['barang selamat [4] jual responsif terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang selamat [4] jual responsif terima kasih [4], barang selamat jual responsif terima kasih,['barang selamat [4] jual responsif terima kasih [4]'],4,-1,positif
beli mama cocok banget mama usia mama pakai kulit mulus kerut kurang repurchase kali,"{'classified_text': 'beli mama cocok [4] banget mama usia mama pakai kulit mulus kerut kurang [-2] repurchase kali', 'tweet_text': ' beli mama cocok banget mama usia mama pakai kulit mulus kerut kurang repurchase kali', 'sentence_score': ['beli mama cocok [4] banget mama usia mama pakai kulit mulus kerut kurang [-2] repurchase kali'], 'max_positive': 4, 'max_negative': -2, 'kelas': 'positif'}",beli mama cocok [4] banget mama usia mama pakai kulit mulus kerut kurang [-2] repurchase kali, beli mama cocok banget mama usia mama pakai kulit mulus kerut kurang repurchase kali,['beli mama cocok [4] banget mama usia mama pakai kulit mulus kerut kurang [-2] repurchase kali'],4,-2,positif
exp alhamdulillah moga cocok coba pakai retinol pakai refining suka banget,"{'classified_text': 'exp alhamdulillah moga cocok [3] coba pakai retinol pakai refining suka [5] banget', 'tweet_text': ' exp alhamdulillah moga cocok coba pakai retinol pakai refining suka banget', 'sentence_score': ['exp alhamdulillah moga cocok [3] coba pakai retinol pakai refining suka [5] banget'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",exp alhamdulillah moga cocok [3] coba pakai retinol pakai refining suka [5] banget, exp alhamdulillah moga cocok coba pakai retinol pakai refining suka banget,['exp alhamdulillah moga cocok [3] coba pakai retinol pakai refining suka [5] banget'],5,-1,positif
lembut bagus kulit normal dry sensitif cocok kulit minyak jerawat pump,"{'classified_text': 'lembut [4] bagus [5] kulit normal [-1] dry sensitif [-2] cocok [3] kulit minyak jerawat pump', 'tweet_text': ' lembut bagus kulit normal dry sensitif cocok kulit minyak jerawat pump', 'sentence_score': ['lembut [4] bagus [5] kulit normal [-1] dry sensitif [-2] cocok [3] kulit minyak jerawat pump'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",lembut [4] bagus [5] kulit normal [-1] dry sensitif [-2] cocok [3] kulit minyak jerawat pump, lembut bagus kulit normal dry sensitif cocok kulit minyak jerawat pump,['lembut [4] bagus [5] kulit normal [-1] dry sensitif [-2] cocok [3] kulit minyak jerawat pump'],5,-2,positif
kirim oke exp produk serum exp toner mending,"{'classified_text': 'kirim oke [3] exp produk serum exp toner mending', 'tweet_text': ' kirim oke exp produk serum exp toner mending', 'sentence_score': ['kirim oke [3] exp produk serum exp toner mending'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",kirim oke [3] exp produk serum exp toner mending, kirim oke exp produk serum exp toner mending,['kirim oke [3] exp produk serum exp toner mending'],3,-1,positif
bagus cream mata kurang mata panda mata segar pokok mantap deh,"{'classified_text': 'bagus [4] cream mata kurang [-2] mata panda mata segar pokok mantap [4] deh', 'tweet_text': ' bagus cream mata kurang mata panda mata segar pokok mantap deh', 'sentence_score': ['bagus [4] cream mata kurang [-2] mata panda mata segar pokok mantap [4] deh'], 'max_positive': 4, 'max_negative': -2, 'kelas': 'positif'}",bagus [4] cream mata kurang [-2] mata panda mata segar pokok mantap [4] deh, bagus cream mata kurang mata panda mata segar pokok mantap deh,['bagus [4] cream mata kurang [-2] mata panda mata segar pokok mantap [4] deh'],4,-2,positif
toner keren avoskin,"{'classified_text': 'toner keren [4] avoskin', 'tweet_text': ' toner keren avoskin', 'sentence_score': ['toner keren [4] avoskin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",toner keren [4] avoskin, toner keren avoskin,['toner keren [4] avoskin'],4,-1,positif
sunscreen baik,"{'classified_text': 'sunscreen baik [4]', 'tweet_text': ' sunscreen baik', 'sentence_score': ['sunscreen baik [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",sunscreen baik [4], sunscreen baik,['sunscreen baik [4]'],4,-1,positif
produk avoskin kecewa,"{'classified_text': 'produk avoskin kecewa [-3]', 'tweet_text': ' produk avoskin kecewa', 'sentence_score': ['produk avoskin kecewa [-3]'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",produk avoskin kecewa [-3], produk avoskin kecewa,['produk avoskin kecewa [-3]'],1,-3,negatif
packagingnya oke coba produk so far toner oke mudah cocok sih toner serum,"{'classified_text': 'packagingnya oke [3] coba produk so far toner oke [3] mudah [4] cocok [4] sih toner serum', 'tweet_text': ' packagingnya oke coba produk so far toner oke mudah cocok sih toner serum', 'sentence_score': ['packagingnya oke [3] coba produk so far toner oke [3] mudah [4] cocok [4] sih toner serum'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",packagingnya oke [3] coba produk so far toner oke [3] mudah [4] cocok [4] sih toner serum, packagingnya oke coba produk so far toner oke mudah cocok sih toner serum,['packagingnya oke [3] coba produk so far toner oke [3] mudah [4] cocok [4] sih toner serum'],4,-1,positif
bahan ringan coba moga cocok,"{'classified_text': 'bahan ringan coba moga cocok [3]', 'tweet_text': ' bahan ringan coba moga cocok', 'sentence_score': ['bahan ringan coba moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",bahan ringan coba moga cocok [3], bahan ringan coba moga cocok,['bahan ringan coba moga cocok [3]'],3,-1,positif
tipe kulit minyak jerawat moga cocok pakai rangkain avoskin moisturizer pakai hasil oke tinggal serum thank you seller tokped,"{'classified_text': 'tipe kulit minyak jerawat moga cocok [3] pakai rangkain avoskin moisturizer pakai hasil oke [3] tinggal serum thank you seller tokped', 'tweet_text': ' tipe kulit minyak jerawat moga cocok pakai rangkain avoskin moisturizer pakai hasil oke tinggal serum thank you seller tokped', 'sentence_score': ['tipe kulit minyak jerawat moga cocok [3] pakai rangkain avoskin moisturizer pakai hasil oke [3] tinggal serum thank you seller tokped'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak jerawat moga cocok [3] pakai rangkain avoskin moisturizer pakai hasil oke [3] tinggal serum thank you seller tokped, tipe kulit minyak jerawat moga cocok pakai rangkain avoskin moisturizer pakai hasil oke tinggal serum thank you seller tokped,['tipe kulit minyak jerawat moga cocok [3] pakai rangkain avoskin moisturizer pakai hasil oke [3] tinggal serum thank you seller tokped'],3,-1,positif
packaging super safe rapi selamat tangan,"{'classified_text': 'packaging super [4] safe rapi [4] selamat [5] tangan', 'tweet_text': ' packaging super safe rapi selamat tangan', 'sentence_score': ['packaging super [4] safe rapi [4] selamat [5] tangan'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",packaging super [4] safe rapi [4] selamat [5] tangan, packaging super safe rapi selamat tangan,['packaging super [4] safe rapi [4] selamat [5] tangan'],5,-1,positif
packaging nya rapi super safe segel produk aman tang,"{'classified_text': 'packaging nya rapi [4] super [5] safe segel produk aman [4] tang', 'tweet_text': ' packaging nya rapi super safe segel produk aman tang', 'sentence_score': ['packaging nya rapi [4] super [5] safe segel produk aman [4] tang'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",packaging nya rapi [4] super [5] safe segel produk aman [4] tang, packaging nya rapi super safe segel produk aman tang,['packaging nya rapi [4] super [5] safe segel produk aman [4] tang'],5,-1,positif
kirim cepat emas aman barang sesuai expired aman,"{'classified_text': 'kirim cepat [4] emas [5] aman [5] barang sesuai [3] expired aman [4]', 'tweet_text': ' kirim cepat emas aman barang sesuai expired aman', 'sentence_score': ['kirim cepat [4] emas [5] aman [5] barang sesuai [3] expired aman [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [4] emas [5] aman [5] barang sesuai [3] expired aman [4], kirim cepat emas aman barang sesuai expired aman,['kirim cepat [4] emas [5] aman [5] barang sesuai [3] expired aman [4]'],5,-1,positif
tipe kulit minyak kulit pori kulit kerut tipe kulit sensitif,"{'classified_text': 'tipe kulit minyak kulit pori kulit kerut [-2] tipe kulit sensitif [-2]', 'tweet_text': ' tipe kulit minyak kulit pori kulit kerut tipe kulit sensitif', 'sentence_score': ['tipe kulit minyak kulit pori kulit kerut [-2] tipe kulit sensitif [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit minyak kulit pori kulit kerut [-2] tipe kulit sensitif [-2], tipe kulit minyak kulit pori kulit kerut tipe kulit sensitif,['tipe kulit minyak kulit pori kulit kerut [-2] tipe kulit sensitif [-2]'],1,-2,negatif
gel mudah serap travel size pas katup plastik kadang suka rapat mudah tumpah,"{'classified_text': 'gel mudah [3] serap travel size pas katup plastik kadang suka [4] rapat mudah [3] tumpah', 'tweet_text': ' gel mudah serap travel size pas katup plastik kadang suka rapat mudah tumpah', 'sentence_score': ['gel mudah [3] serap travel size pas katup plastik kadang suka [4] rapat mudah [3] tumpah'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",gel mudah [3] serap travel size pas katup plastik kadang suka [4] rapat mudah [3] tumpah, gel mudah serap travel size pas katup plastik kadang suka rapat mudah tumpah,['gel mudah [3] serap travel size pas katup plastik kadang suka [4] rapat mudah [3] tumpah'],4,-1,positif
tipe kulit kering tipe kulit sensitif,"{'classified_text': 'tipe kulit kering tipe kulit sensitif [-2]', 'tweet_text': ' tipe kulit kering tipe kulit sensitif', 'sentence_score': ['tipe kulit kering tipe kulit sensitif [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit kering tipe kulit sensitif [-2], tipe kulit kering tipe kulit sensitif,['tipe kulit kering tipe kulit sensitif [-2]'],1,-2,negatif
